微博链接,页码,微博id,用户昵称,发布时间,转发数,评论数,点赞数,微博内容,图片链接,网页链接
https://weibo.com/3048225335/FCuAfcaM6?refer_flag=1001030103_,2,4191740312901358,记录大西安,2018年01月02日 13:50,2,1,4,#西安爆料# 【今晚大范围雨雪将至 省人影办做好人工增雨作业准备 动次打次】从今晚开始，陕北南部关中北部将出现小雪，关中南部陕南以雨夹雪为主，明天白天降雪量增强，陕北地区、西安、渭南、铜川将迎大雪，关中西部陕南迎来暴雪，明天夜间局地迎来大暴雪天气，降雪至4号夜间陆续结束。明天白天关中南部最低气温-3度左右，4号早上关中、陕南气温降至-6度，5号关中陕南气温降至-10度。省人影办从今天开始到4号将调用增雨飞机开展立体飞机增雨（雪）作业。据省气候中心数据，去年11月至今，我省缺乏有效降水，冬季干旱维持时间较长历史上较为罕见，近地面风力小、大气层稳定致使污染物不易扩散，截止上午10点，我省除榆林空气质量为良以外，其余地市空气质量均为污染等级，特别是关中地区西安、咸阳、渭南已达到严重污染，预计从今晚开始到5号，空气质量将逐渐好转。(陕视新闻) 收起d,"['https://wx2.sinaimg.cn/thumb150/b5b03a37ly1fn27tvgnenj21bf0qowna.jpg', 'https://wx1.sinaimg.cn/thumb150/b5b03a37ly1fn27tw695ij21bf0qoq7b.jpg']",[]
https://weibo.com/3242158197/FCuzw1rZP?refer_flag=1001030103_,2,4191739860345949,宝鸡新闻网,2018年01月02日 13:48,1,2,2,【今晚大范围雨雪将至 省人影办做好人工增雨作业准备】记者从省气象台了解到，从今晚开始，陕北南部关中北部将出现小雪，关中南部陕南以雨夹雪为主，明天白天降雪量增强，陕北地区、西安、渭南、铜川将迎大雪，关中西部陕南迎来暴雪，明天夜间局地迎来大暴雪天气，降雪至4号夜间陆续结束。明天白天关中南部最低气温-3度左右，4号早上关中、陕南气温降至-6度，5号关中陕南气温降至-10度。省人影办从今天开始到4号将调用增雨飞机开展立体飞机增雨（雪）作业。据省气候中心数据，去年11月至今，我省缺乏有效降水，冬季干旱维持时间较长历史上较为罕见，近地面风力小、大气层稳定致使污染物不易扩散，截止上午10点，我省除榆林空气质量为良以外，其余地市空气质量均为污染等级，特别是关中地区西安、咸阳、渭南已达到严重污染，预计从今晚开始到5号，空气质量将逐渐好转。@第一新闻 收起d,['https://wx3.sinaimg.cn/orj360/c13f6875ly1fn27s8qnd8j20j60asq4p.jpg'],[]
https://weibo.com/1909377960/FCu5p4ASR?refer_flag=1001030103_,3,4191721191095097,起点新闻,2018年01月02日 12:34,1,1,0,【今晚大范围雨雪将至 省人影办做好人工增雨作业准备】记者从省气象台了解到，从今晚开始，陕北南部关中北部将出现小雪，关中南部陕南以雨夹雪为主，明天白天降雪量增强，陕北地区、西安、渭南、铜川将迎大雪，关中西部陕南迎来暴雪，明天夜间局地迎来大暴雪天气，降雪至4号夜间陆续结束。明天白天关中南部最低气温-3度左右，4号早上关中、陕南气温降至-6度，5号关中陕南气温降至-10度。省人影办从今天开始到4号将调用增雨飞机开展立体飞机增雨（雪）作业。据省气候中心数据，去年11月至今，我省缺乏有效降水，冬季干旱维持时间较长历史上较为罕见，近地面风力小、大气层稳定致使污染物不易扩散，截止上午10点，我省除榆林空气质量为良以外，其余地市空气质量均为污染等级，特别是关中地区西安、咸阳、渭南已达到严重污染，预计从今晚开始到5号，空气质量将逐渐好转。（第一新闻记者：杨烨 秦钦） 收起d,"['https://wx3.sinaimg.cn/thumb150/71cecba8ly1fn25n1h4sdj21hc0u076m.jpg', 'https://wx3.sinaimg.cn/thumb150/71cecba8ly1fn25n1hzfkj21hc0u0wjk.jpg', 'https://wx2.sinaimg.cn/thumb150/71cecba8ly1fn25n1hrssj21hc0u0tcz.jpg', 'https://wx4.sinaimg.cn/thumb150/71cecba8ly1fn25n1g1e7j21hc0u0ad5.jpg', 'https://wx3.sinaimg.cn/thumb150/71cecba8ly1fn25n1qzkuj21hc0u0447.jpg', 'https://wx3.sinaimg.cn/thumb150/71cecba8ly1fn25n1f9agj20m80gogn1.jpg', 'https://wx2.sinaimg.cn/thumb150/71cecba8ly1fn25n1expyj20m80gogmv.jpg', 'https://wx1.sinaimg.cn/thumb150/71cecba8ly1fn25n1ktl6j20m80goq47.jpg']",[]
https://weibo.com/3229962754/FCtWinNqB?refer_flag=1001030103_,3,4191715545671549,陕视新闻,2018年01月02日 12:12,0,1,8,【今晚大范围雨雪将至 省人影办做好人工增雨作业准备】记者从省气象台了解到，从今晚开始，陕北南部关中北部将出现小雪，关中南部陕南以雨夹雪为主，明天白天降雪量增强，陕北地区、西安、渭南、铜川将迎大雪，关中西部陕南迎来暴雪，明天夜间局地迎来大暴雪天气，降雪至4号夜间陆续结束。明天白天关中南部最低气温-3度左右，4号早上关中、陕南气温降至-6度，5号关中陕南气温降至-10度。省人影办从今天开始到4号将调用增雨飞机开展立体飞机增雨（雪）作业。据省气候中心数据，去年11月至今，我省缺乏有效降水，冬季干旱维持时间较长历史上较为罕见，近地面风力小、大气层稳定致使污染物不易扩散，截止上午10点，我省除榆林空气质量为良以外，其余地市空气质量均为污染等级，特别是关中地区西安、咸阳、渭南已达到严重污染，预计从今晚开始到5号，空气质量将逐渐好转。杨烨 秦钦 收起d,"['https://wx1.sinaimg.cn/thumb150/c0855202ly1fn24znmdfjj21bf0qotks.jpg', 'https://wx3.sinaimg.cn/thumb150/c0855202ly1fn24zok1afj21bf0qojxq.jpg', 'https://wx4.sinaimg.cn/thumb150/c0855202ly1fn24zpaqmcj21bf0qogx9.jpg', 'https://wx1.sinaimg.cn/thumb150/c0855202ly1fn24zpq9igj20m80gojtj.jpg', 'https://wx1.sinaimg.cn/thumb150/c0855202ly1fn24zq682mj20m80gomz3.jpg']",[]
https://weibo.com/5174478085/FCsSQ65dS?refer_flag=1001030103_,3,4191674961450048,宁夏气象,2018年01月02日 09:30,0,0,0,“一年365天不放松，一次过程不放过”，咱们宁夏这样的干旱省份，人工增雨（雪）一直是各级政府和气象部门常抓不懈的工作。这次天气条件这么好，人工增雨（雪）当然是必须滴！其实，早在元旦假日前，固原人影指挥中心就已经全员进入待命状态，并结合天气开展了人工增雨（雪）作业！,[],[]
https://weibo.com/3687019147/FCGR3vTLo?refer_flag=1001030103_,1,4192212017602526,江西发布,2018年01月03日 21:04,1,0,2,"#播报江西#【未来一周我省将迎入冬以来最强低温阴雨天气】预计元月3～8号，有两次冷空气先后影响我省，将出现入冬以来最强阶段性低温阴雨天气，7号赣北北部雨转雨夹雪或小雪，8号、9号早晨赣北北部将有冰冻。3～9号日平均气温将下降5～7℃，赣北北部将由6～8℃降至零下1℃～1℃，赣南由9～11℃降至3～5℃，其他地区将降至1～3℃。专家提醒,受阶段性低温阴雨天气影响，8号、9号赣北北部浅水和潮湿地面将出现道路结冰，应加强交通安全管理。本次低温阴雨天气持续时间较长、降温幅度大，需做好禽畜圈舍、设施大棚内的温湿调控；及时清理油菜、绿肥等田块的三沟，防渍害。缺水地区各地可抓住近期有利时机，适时开展人工增雨作业，改善空气质量，增蓄生产生活和生态用水。 收起d",[],[]
https://weibo.com/1678145045/FCFUGklrJ?refer_flag=1001030103_,1,4192175824849003,三秦公益,2018年01月03日 18:41,0,0,0,商洛市人影办人工增雨第一现场！O网页链接 ​,[],['http://m.xiguashipin.net/group/6506711566656733704/?iid=22482440558&app=video_article&utm_source=copy_link&utm_medium=android&utm_campaign=client_share']
https://weibo.com/2898285324/FCElLubxk?refer_flag=1001030103_,2,4192115737194190,多少楼台烟雨中009,2018年01月03日 14:42,0,0,1,#这里是西安##西安零距离# 【西安人影作业：中午再发八枚火箭弹】西安市人工影响天气办公室抓住有利时机开展人工增雨作业，今天中午，在周至县马召作业点，发射了8枚火箭弹。（西安广播电视台全媒体记者 李璐）   记者了解到，在今早，人影办发射火箭弹了8枚，燃烧碘化银烟条65根。截止目前，在自然和人工因素共同影响下，西安大部分地区雨夹雪，具体降水量如下（毫米）：周至1.5、田峪口1.8；长安1.8、高冠2.4（雪深1厘米）；蓝田1.0、华胥0.8；鄠邑1.5、朱雀2.6（雪深1厘米）；高陵0.1、湾子0.1；西安本站1.4、高新一中国际部1.5；灞桥区气象局1.3。加密雨量最大为鄠邑朱雀2.6（雪深1厘米）。预计今天白天到晚上：阴天，中雪转大雪，秦岭山区有暴雪。  L西安网的秒拍视频 收起d,[],[]
https://weibo.com/2183542485/FCDWNElFt?refer_flag=1001030103_,2,4192100259616415,西安广播电视台,2018年01月03日 13:40,1,0,0,#西安零距离# 【西安人影作业：中午再发八枚火箭弹】西安市人工影响天气办公室抓住有利时机开展人工增雨作业，今天中午，在周至县马召作业点，发射了8枚火箭弹。@西安一套 （西安广播电视台全媒体记者 李璐）   记者了解到，在今早，人影办发射火箭弹了8枚，燃烧碘化银烟条65根。截止目前，在自然和人工因素共同影响下，西安大部分地区雨夹雪，具体降水量如下（毫米）：周至1.5、田峪口1.8；长安1.8、高冠2.4（雪深1厘米）；蓝田1.0、华胥0.8；鄠邑1.5、朱雀2.6（雪深1厘米）；高陵0.1、湾子0.1；西安本站1.4、高新一中国际部1.5；灞桥区气象局1.3。加密雨量最大为鄠邑朱雀2.6（雪深1厘米）。预计今天白天到晚上：阴天，中雪转大雪，秦岭山区有暴雪。 L西安网的秒拍视频 收起d,[],[]
https://weibo.com/2618630987/FCDV1v0f9?refer_flag=1001030103_,2,4192099157389107,西安网,2018年01月03日 13:36,0,1,2,#西安零距离# 【西安人影作业：中午再发八枚火箭弹】西安市人工影响天气办公室抓住有利时机开展人工增雨作业，今天中午，在周至县马召作业点，发射了8枚火箭弹。@西安一套 （西安广播电视台全媒体记者 李璐）   记者了解到，在今早，人影办发射火箭弹了8枚，燃烧碘化银烟条65根。截止目前，在自然和人工因素共同影响下，西安大部分地区雨夹雪，具体降水量如下（毫米）：周至1.5、田峪口1.8；长安1.8、高冠2.4（雪深1厘米）；蓝田1.0、华胥0.8；鄠邑1.5、朱雀2.6（雪深1厘米）；高陵0.1、湾子0.1；西安本站1.4、高新一中国际部1.5；灞桥区气象局1.3。加密雨量最大为鄠邑朱雀2.6（雪深1厘米）。预计今天白天到晚上：阴天，中雪转大雪，秦岭山区有暴雪。 L西安网的秒拍视频 收起d,[],[]
https://weibo.com/3164729533/FCDL9uMHK?refer_flag=1001030103_,2,4192093037337064,渭南天气,2018年01月03日 13:12,6,6,16,【人影快讯】渭南市在蒲城增雨飞机实施人工增雨雪作业2架次间隙，从1月2日18时到今日10时15分，蒲城、临渭区、韩城、合阳、澄城、白水、富平、大荔等8县（市、区）开展了地面人工增雪作业，26作业点共发射火箭弹100枚，有效增加了地面降水量。 ​​​​,['https://wx3.sinaimg.cn/orj360/bca1f0bdly1fn3ccgk10fj20dk09r790.jpg'],[]
https://weibo.com/6413241167/FCDmrEcS6?refer_flag=1001030103_,2,4192077719582602,聚焦西安城,2018年01月03日 12:11,2,11,5,#西安爆料#【今晨的古城西安再现“人间仙境”之奇观】​今天白天：西安空气污染气象条件四级，不利于空气污染物的稀释、扩散和清除，其他地区一般或较好，2-3级。今天夜间：全省空气污染气象扩散条件较好，有利于污染物稀释、扩散和清除。​此外，根据西安市气象台最新的预报:预计今天白天：阴天转雨夹雪 ，今天晚上：阴天有小雪 。气温：-1~3℃， 明天：中雪转大雪，秦岭山区局地暴雪 。​受高原槽前暖湿气流与低层偏东风回流共同影响，西安市有一次较强的雨雪天气过程。西安市人工影响天气办公室已发布人工增雨雪作业指令，将抓住有利时机开展地面人工增雨雪作业，并积极主动对接省人影办，协调调用省增雨飞机适时增加西安区域作业航线开展立体飞机增雨（雪）作业，改善空气质量，缓解旱情。希望西安尽快丢掉“人间仙境”之奇观的称号！！！ 收起d,"['https://wx4.sinaimg.cn/thumb150/00701iZFly1fn3al2r4thj30hs0npq4a.jpg', 'https://wx4.sinaimg.cn/thumb150/00701iZFly1fn3al34nibj30hs0npdgu.jpg', 'https://wx4.sinaimg.cn/thumb150/00701iZFly1fn3al3ltbsj30hs0np0u1.jpg', 'https://wx4.sinaimg.cn/thumb150/00701iZFly1fn3al3z1suj30hs0np423.jpg', 'https://wx1.sinaimg.cn/thumb150/00701iZFly1fn3al4cduvj30hs0np75u.jpg', 'https://wx1.sinaimg.cn/thumb150/00701iZFly1fn3al4onzaj30hs0np0us.jpg']",[]
https://weibo.com/2154957257/FCD4zy2NK?refer_flag=1001030103_,2,4192066638113924,希望河北,2018年01月03日 11:27,2,0,0,【今日我省多地将迎今年首场降雪】省气象台预计，1月3日到4日夜间，河北省中南部和西部地区将迎来今年首场降雪，南部地区降雪明显，主要降雪时段在3日夜间到4日夜间。针对这次降雪天气，全省各级气象部门将抓住有利时机，积极开展人工增雨（雪）作业。从气温情况看，3日至5日，河北省北部地区最低气温在-26℃至-10℃，其中坝上地区可达-26℃至-24℃，中南部地区最低气温为-9℃至-3℃。降雪过后路面湿滑，请公众外出注意防滑防寒。 收起d,['https://wx2.sinaimg.cn/orj360/807209c9ly1fn39bcfrk5j20aj078wi6.jpg'],[]
https://weibo.com/3312800372/FCCtKz0ic?refer_flag=1001030103_,2,4192043808342608,咸阳国家高新区,2018年01月03日 09:56,0,0,0,#咸阳天气#受冷空气和西南暖湿气流共同影响，2日白天开始我市出现一次雨雪天气过程。北部以降雪为主，南部为雨夹雪转小雪，其中淳化、彬县、永寿达中雪以上（≥2.5mm），最大为永寿4.1毫米。此次过程，全市大部县区作业点积极开展了人工增雨（雪）作业，全市降水量为0.3—4.1mm，最大永寿，最小泾阳。via 咸阳气象 收起d,['https://wx1.sinaimg.cn/orj360/c5755274ly1fn36our2l7j20i6096myy.jpg'],[]
https://weibo.com/5896402240/FCCrKcspr?refer_flag=1001030103_,2,4192042562969145,张家口发布,2018年01月03日 09:51,0,0,0,【今日我省多地迎来今年首场降雪】省气象台预计，1月3日到4日夜间，我省中南部和西部地区将迎来今年首场降雪，南部地区降雪明显，主要降雪时段在3日夜间到4日夜间。针对这次降雪天气，全省各级气象部门将抓住有利时机，积极开展人工增雨（雪）作业。 ​,[],[]
https://weibo.com/2785496570/FCC8MqDcV?refer_flag=1001030103_,3,4192030806347245,咸阳气象,2018年01月03日 09:04,0,0,1,【雨情通报】受冷空气和西南暖湿气流共同影响，2日白天开始我市出现一次雨雪天气过程。北部以降雪为主，南部为雨夹雪转小雪，其中淳化、彬县、永寿达中雪以上（≥2.5mm），最大为永寿4.1毫米。此次过程，全市大部县区作业点积极开展了人工增雨（雪）作业，全市降水量为0.3—4.1mm，最大永寿，最小泾阳。 收起d,['https://wx4.sinaimg.cn/orj360/a6074dfaly1fn3573kpk7j20i6096wfq.jpg'],[]
https://weibo.com/2257500342/FCBXy0S3t?refer_flag=1001030103_,3,4192023840207791,西安气象,2018年01月03日 08:37,4,13,6,#人影作业及雨情通报# 西安市人工影响天气办公室抓住有利时机开展人工增雨作业，截止3日07时共发射火箭弹8枚，燃烧碘化银烟条65根，省人影办飞机增雨1架次2小时，在自然和人工因素共同影响下，我市大部分地方出现雨夹雪，具体降水量如下（毫米）：周至1.5、田峪口1.8；长安1.8、高冠2.4（雪深1厘米）；蓝田1.0、华胥0.8；鄠邑1.5、朱雀2.6（雪深1厘米）；高陵0.1、湾子0.1；西安本站1.4、高新一中国际部1.5；灞桥区气象局1.3。加密雨量最大为鄠邑朱雀2.6（雪深1厘米）。预计今天白天到晚上：阴天，中雪转大雪，秦岭山区有暴雪，-2～2℃。 收起d,['https://wx4.sinaimg.cn/orj360/868eb8b6ly1fn34ecttujj20go08bt9f.jpg'],[]
https://weibo.com/1322975895/FCQK9iwv1?refer_flag=1001030103_,1,4192592134414835,大秦直道wn,2018年01月04日 22:15,0,0,1,我发表了新文章：1月2日到1月4日，渭南市出现了一次强降雪天气。据渭南市气象局人工影响天气领导小组办公室消息 O2018首场降雪   渭南发射153枚增雨火箭弹 ​,[],['http://t.cn/RHEaqpp']
https://weibo.com/1322975895/FCQhJg4H3?refer_flag=1001030103_,1,4192574513831293,大秦直道wn,2018年01月04日 21:05,0,1,8,发布了头条文章：《2018首场降雪   渭南发射153枚增雨火箭弹》1月2日到1月4日，渭南市出现了一次强降雪天气。据渭南市气象局人工影响天气领导小组办公室消息，渭南大规模人工增雪助力2018年的首次降雪。 O2018首场降雪   渭南发射153枚增雨火箭弹 ​,[],['http://t.cn/RHEXIWo']
https://weibo.com/5206556905/FCQ3a0LSR?refer_flag=1001030103_,1,4192565480184069,福州气象爱好者,2018年01月04日 20:29,0,3,0,【6-8日福州市多地将实施火箭人工增雨作业】,[],[]
https://weibo.com/6072764925/FCP7i9rY5?refer_flag=1001030103_,1,4192529602252465,百年老字号球迷,2018年01月04日 18:06,0,0,1,[2日到4日 渭南市41个作业点153枚增雨火箭弹人工增雪]　　1月2日到1月4日，渭南市出现了一次强降雪天气。1月4日，华商记者从渭南市气象局人工影响天气领导小组办公室了解到，渭南大规模人工增雪助力2018年的首次降雪。　　渭南市气象局人工影响天气领导小组办公室（以下简称人影办）的工作人员介绍，去年11月以来，渭南市三个月无有效降水，大部分县市出现不同程度地旱情。针对2018年首场降雪天气过程，该办公室提前安排部署，各县（市、区）人影办高度重视此次人工增雨（雪）工作，1月1日下午，全市16辆移动作业车、41副火箭架、480枚火箭弹、130名工作人员全部到位，等待时机随时开展人工增雨（雪）作业。　　从1月2日下午6时51分，临渭区打响了人工增雪第一火箭，随后其余县（市、区）也相继开展了地面人工增雪作业，截止1月4日1时5分，全市共41个作业点、发射增雨火箭弹153枚。在自然降水和人工增雨作业的共同影响下，全市普降达到暴雪，各县（市、区）过程降雪量最大出现在蒲城，降雪量达22.1mm，积雪深度达23cm。　　渭南市气象局人影办的工作人员表示，此次降雪改善了空气质量，缓解了当前旱情，净化了空气，降低了森林火险等级，对农作物生长及市民健康非常有利。 O2日到4日 渭南市41个作业点153枚增雨火箭弹人工增雪 收起d,[],['http://t.cn/RHRnJt0']
https://weibo.com/5104225074/FCP7ezhrZ?refer_flag=1001030103_,1,4192529568408563,绵阳生态环境,2018年01月04日 18:06,0,0,0,我市实施人工增雨缓解重污染天气O网页链接 ​,[],['http://t.cn/RHRrBIk']
https://weibo.com/2798807972/FCOT73SCc?refer_flag=1001030103_,1,4192520810924928,三秦飞扬,2018年01月04日 17:31,2,2,7,[2日到4日 渭南市41个作业点153枚增雨火箭弹人工增雪]　　1月2日到1月4日，渭南市出现了一次强降雪天气。1月4日，华商记者从渭南市气象局人工影响天气领导小组办公室了解到，渭南大规模人工增雪助力2018年的首次降雪。　　渭南市气象局人工影响天气领导小组办公室（以下简称人影办）的工作人员介绍，去年11月以来，渭南市三个月无有效降水，大部分县市出现不同程度地旱情。针对2018年首场降雪天气过程，该办公室提前安排部署，各县（市、区）人影办高度重视此次人工增雨（雪）工作，1月1日下午，全市16辆移动作业车、41副火箭架、480枚火箭弹、130名工作人员全部到位，等待时机随时开展人工增雨（雪）作业。　　从1月2日下午6时51分，临渭区打响了人工增雪第一火箭，随后其余县（市、区）也相继开展了地面人工增雪作业，截止1月4日1时5分，全市共41个作业点、发射增雨火箭弹153枚。在自然降水和人工增雨作业的共同影响下，全市普降达到暴雪，各县（市、区）过程降雪量最大出现在蒲城，降雪量达22.1mm，积雪深度达23cm。　　渭南市气象局人影办的工作人员表示，此次降雪改善了空气质量，缓解了当前旱情，净化了空气，降低了森林火险等级，对农作物生长及市民健康非常有利。 O2日到4日 渭南市41个作业点153枚增雨火箭弹人工增雪 收起d,[],['http://t.cn/RHRnJt0']
https://weibo.com/6068931152/FCOcP5QG2?refer_flag=1001030103_,1,4192494591394134,中国澳门info,2018年01月04日 15:47,0,0,0,原来是人工增雨,"['https://wx3.sinaimg.cn/thumb150/af31252egy1fn4mdevi63j20go0b9q3n.jpg', 'https://wx3.sinaimg.cn/thumb150/af31252egy1fn4mdey23cj20go0b7abu.jpg']",[]
