微博链接,页码,微博id,用户昵称,发布时间,转发数,评论数,点赞数,微博内容,图片链接,网页链接
https://weibo.com/3657760403/FCvn4eKZY?refer_flag=1001030103_,2,4191770583517258,铜川气象,2018年01月02日 15:50,1,0,1,2018年首场雨雪天气过程，省人影办专程协调空军和通航公司调用运十二增雨雪专业飞机一架，在延安以南秦岭以北作为重点区域开展飞机作业。首架次飞机作业已于2日10时17分起飞，作业区域包括铜川、宝鸡、渭南、咸阳。根据人影作业条件分析，第二架次作业将于14时起飞，作业计划包括宝鸡、咸阳、西安、渭南。 收起d,"['https://wx2.sinaimg.cn/thumb150/da04fe93ly1fn2ba1pnrnj20u0140aci.jpg', 'https://wx1.sinaimg.cn/thumb150/da04fe93ly1fn2babvrkrj20m80gojte.jpg']",[]
https://weibo.com/5827389065/FCuPCbkfl?refer_flag=1001030103_,2,4191749842699439,最懂济南,2018年01月02日 14:28,0,0,0,#济南身边事#【今年济南首个降雪和持续低温预报来了！】2日13时40分济南市气象台签发了今年第1期重要天气预报——降雪和持续低温预报。据最新气象资料分析，3日夜间到4日、6—7日济南市主要有两次降雪过程；3—9 日气温持续较低。降雪：今天傍晚到夜间，局部地区有零星小雪；3日夜间到4日，自南向北全市有 小到中雪，南部降雪量大于北部，全市平均降雪量2—3毫米，主要降雪集中在4日白天 ，市区降雪4日05时前后开始，4日后半夜结束；6—7日全市有小雪，目前分析降雪量1 毫米左右。持续低温：3—9日持续受冷空气影响，气温较低，预计日最高气温都在3℃以下； 3—4日最低气温济阳、商河-5℃左右，市区及其它县区-3℃左右，5—9日最低气温济 阳、商河-8℃左右，市区及其它县区-5℃左右。降雪对城市运行和交通会造成一定影响，建议切实做好应对工作；做好蔬莱大棚 等设施农业的除雪；市民注意防滑、防冻市人影办将抓住有利时机全力实施人工增雪 作业；济南市气象台将密切监视天气变化，及时做好跟踪预报服务。 收起d,"['https://wx2.sinaimg.cn/thumb150/006mn86dly1fn28x0uccfj30ex0b83z2.jpg', 'https://wx1.sinaimg.cn/thumb150/006mn86dly1fn28x0unx7j30la0h9abf.jpg']",[]
https://weibo.com/6092981956/FCuIGdNa9?refer_flag=1001030103_,2,4191745543287249,渭南小崔,2018年01月02日 14:11,0,0,1,#2017城市记忆#【今晚大范围雨雪将至 省人影办做好人工增雨作业准备】从今晚开始，陕北南部关中北部将出现小雪，关中南部陕南以雨夹雪为主，明天白天降雪量增强，陕北地区、西安、渭南、铜川将迎大雪，关中西部陕南迎来暴雪，明天夜间局地迎来大暴雪天气，降雪至4号夜间陆续结束。 ​,"['https://wx2.sinaimg.cn/thumb150/006ElwWwly1fn28fr0qo7j30q20ign4k.jpg', 'https://wx4.sinaimg.cn/thumb150/006ElwWwly1fn28frflhgj30q20ign3s.jpg']",[]
https://weibo.com/6092981956/FCuIrsMaJ?refer_flag=1001030103_,2,4191745396858361,渭南小崔,2018年01月02日 14:10,0,0,0,#渭南身边事#【今晚大范围雨雪将至 省人影办做好人工增雨作业准备】从今晚开始，陕北南部关中北部将出现小雪，关中南部陕南以雨夹雪为主，明天白天降雪量增强，陕北地区、西安、渭南、铜川将迎大雪，关中西部陕南迎来暴雪，明天夜间局地迎来大暴雪天气，降雪至4号夜间陆续结束。 ​,"['https://wx2.sinaimg.cn/thumb150/006ElwWwly1fn28f23ak7j30q20igq56.jpg', 'https://wx3.sinaimg.cn/thumb150/006ElwWwly1fn28f2hgedj30q20ig76d.jpg']",[]
https://weibo.com/6070669148/FCuDJvpsK?refer_flag=1001030103_,2,4191742477486050,济南气象服务,2018年01月02日 13:59,0,0,0,"[降雪和持续低温预报]据最新气象资料分析，3日夜间到4日、6～7日我市主要有两次降雪过程；3～9日气温持续较低。具体预报如下：降雪：今天傍晚到夜间，局部地区有零星小雪；3日夜间到4日,自南向北全市有小到中雪，南部降雪量大于北部，全市平均降雪量2～3毫米,主要降雪集中在4日白天，市区降雪4日05时前后开始，4日后半夜结束；6～7日全市有小雪，目前分析降雪量1毫米左右。持续低温：3～9日持续受冷空气影响，气温较低，预计日最高气温都在3℃以下；3～4日最低气温济阳、商河-5℃左右，市区及其它县区-3℃左右，5～9日最低气温济阳、商河-8℃左右，市区及其它县区-5℃左右。    对策建议：    降雪对城市运行和交通会造成一定影响，建议切实做好应对工作；做好蔬菜大棚等设施农业的除雪；市民注意防滑、防冻。市人影办将抓住有利时机全力实施人工增雪作业；市气象台将密切监视天气变化，及时做好跟踪预报服务。 收起d",[],[]
https://weibo.com/3048225335/FCuAfcaM6?refer_flag=1001030103_,2,4191740312901358,记录大西安,2018年01月02日 13:50,2,1,4,#西安爆料# 【今晚大范围雨雪将至 省人影办做好人工增雨作业准备 动次打次】从今晚开始，陕北南部关中北部将出现小雪，关中南部陕南以雨夹雪为主，明天白天降雪量增强，陕北地区、西安、渭南、铜川将迎大雪，关中西部陕南迎来暴雪，明天夜间局地迎来大暴雪天气，降雪至4号夜间陆续结束。明天白天关中南部最低气温-3度左右，4号早上关中、陕南气温降至-6度，5号关中陕南气温降至-10度。省人影办从今天开始到4号将调用增雨飞机开展立体飞机增雨（雪）作业。据省气候中心数据，去年11月至今，我省缺乏有效降水，冬季干旱维持时间较长历史上较为罕见，近地面风力小、大气层稳定致使污染物不易扩散，截止上午10点，我省除榆林空气质量为良以外，其余地市空气质量均为污染等级，特别是关中地区西安、咸阳、渭南已达到严重污染，预计从今晚开始到5号，空气质量将逐渐好转。(陕视新闻) 收起d,"['https://wx2.sinaimg.cn/thumb150/b5b03a37ly1fn27tvgnenj21bf0qowna.jpg', 'https://wx1.sinaimg.cn/thumb150/b5b03a37ly1fn27tw695ij21bf0qoq7b.jpg']",[]
https://weibo.com/2144075181/FCDcywbX2?refer_flag=1001030103_,3,4192071587672440,美丽重庆,2018年01月03日 11:46,27,6,7,#秋冬季大气污染防治攻坚行动# 1月2日夜间，我市开展了蓝天行动飞机作业一架次，燃烧碘化银烟条48根；巴南、北碚、涪陵、长寿等4区开展了地面人影作业，共作业火箭弹9枚。 ​,['https://wx2.sinaimg.cn/orj360/7fcbfdadly1fn39vqacfwj20dw09wgmo.jpg'],[]
https://weibo.com/2998934450/FCD7mc0dz?refer_flag=1001030103_,3,4192068362860777,成都气象,2018年01月03日 11:34,1,3,4,【人影作业通报】成都市气象局发布人影作业通报：成都市人影办于2018年1月3日11时05分起在都江堰、彭州、大邑、崇州和邛崃开展了地面碘化银发生器增雨作业。O网页链接 ​,[],['http://t.cn/RJLO9No']
https://weibo.com/2257500342/FCBXy0S3t?refer_flag=1001030103_,3,4192023840207791,西安气象,2018年01月03日 08:37,4,13,6,#人影作业及雨情通报# 西安市人工影响天气办公室抓住有利时机开展人工增雨作业，截止3日07时共发射火箭弹8枚，燃烧碘化银烟条65根，省人影办飞机增雨1架次2小时，在自然和人工因素共同影响下，我市大部分地方出现雨夹雪，具体降水量如下（毫米）：周至1.5、田峪口1.8；长安1.8、高冠2.4（雪深1厘米）；蓝田1.0、华胥0.8；鄠邑1.5、朱雀2.6（雪深1厘米）；高陵0.1、湾子0.1；西安本站1.4、高新一中国际部1.5；灞桥区气象局1.3。加密雨量最大为鄠邑朱雀2.6（雪深1厘米）。预计今天白天到晚上：阴天，中雪转大雪，秦岭山区有暴雪，-2～2℃。 收起d,['https://wx4.sinaimg.cn/orj360/868eb8b6ly1fn34ecttujj20go08bt9f.jpg'],[]
https://weibo.com/5909375901/FCQ319gZZ?refer_flag=1001030103_,1,4192565392210299,长治微生活,2018年01月04日 20:29,0,0,0,"#长治身边事# 【55枚火箭，35根燃烧焰条，长治这场雪可下好了……】瑞雪兆丰年，1月3日，长治迎来 2018 年首场降雪。降雪从 3 日下午开始，全市经历了一次中到大雪天气过程，截至 4 日 08 时,各县降水量在 2.5～8.0 毫米之间，全市平均降水量 4.8 毫米，雪深介于2.0～7.0 厘米之间。由于前期我市降水量偏少，气候干燥，森林火险等级持续偏高。3日下午长治市气象局人影办组织长治县、沁源、沁县、壶关、黎城、平顺、市局七个作业组，分别在各自区域实施了火箭和焰条作业。共发射火箭55枚，燃烧焰条35根，增雪郊果显著。 收起d","['https://wx1.sinaimg.cn/thumb150/006rV8Cxly1fn4ulesq0tj30da0gl3zu.jpg', 'https://wx3.sinaimg.cn/thumb150/006rV8Cxly1fn4ulf3a79j30dh0dejsw.jpg', 'https://wx3.sinaimg.cn/thumb150/006rV8Cxly1fn4ulegihaj30hs0lbtaa.jpg']",[]
https://weibo.com/2798807972/FCOT73SCc?refer_flag=1001030103_,1,4192520810924928,三秦飞扬,2018年01月04日 17:31,2,2,7,[2日到4日 渭南市41个作业点153枚增雨火箭弹人工增雪]　　1月2日到1月4日，渭南市出现了一次强降雪天气。1月4日，华商记者从渭南市气象局人工影响天气领导小组办公室了解到，渭南大规模人工增雪助力2018年的首次降雪。　　渭南市气象局人工影响天气领导小组办公室（以下简称人影办）的工作人员介绍，去年11月以来，渭南市三个月无有效降水，大部分县市出现不同程度地旱情。针对2018年首场降雪天气过程，该办公室提前安排部署，各县（市、区）人影办高度重视此次人工增雨（雪）工作，1月1日下午，全市16辆移动作业车、41副火箭架、480枚火箭弹、130名工作人员全部到位，等待时机随时开展人工增雨（雪）作业。　　从1月2日下午6时51分，临渭区打响了人工增雪第一火箭，随后其余县（市、区）也相继开展了地面人工增雪作业，截止1月4日1时5分，全市共41个作业点、发射增雨火箭弹153枚。在自然降水和人工增雨作业的共同影响下，全市普降达到暴雪，各县（市、区）过程降雪量最大出现在蒲城，降雪量达22.1mm，积雪深度达23cm。　　渭南市气象局人影办的工作人员表示，此次降雪改善了空气质量，缓解了当前旱情，净化了空气，降低了森林火险等级，对农作物生长及市民健康非常有利。 O2日到4日 渭南市41个作业点153枚增雨火箭弹人工增雪 收起d,[],['http://t.cn/RHRnJt0']
https://weibo.com/5380831065/FCO4O8wYF?refer_flag=1001030103_,1,4192489622033393,惠安-气象,2018年01月04日 15:28,0,0,0,惠安县气象局人工增雨作业公告：1月4日下午- 8日夜里，在菱溪水库实施作业时，炮击区域2-10公里内是落弹区，当听到爆炸声时，应立即隐蔽，以免弹片落地伤人；如发现未炸火箭及弹头，要及时与县气象局人影办联系，电话87380896。 ​,[],[]
https://weibo.com/5596488229/FCN8giBVW?refer_flag=1001030103_,1,4192453324435724,兰州美,2018年01月04日 13:03,0,0,3,#甘肃新闻##兰州美# 【配合强冷空气人影部门开展增雪作业 瑞雪降陇原，2018甘肃第一场雪来啦！】1月2日夜间至3日上午，配合强冷空气影响，甘肃省人影办指导中东部地区各人影部门实施地面增雪作业，所有增雪作业范围出现了有效降水，使得省内大部地方迎来新年首场降雪，部分地方迎来今冬首场降雪。迟来的降雪不但缓解了多日的干燥，也缓解了部分地方的干旱。短期内，省内各地还出现降雪天气过程。1月3日7时57分，兰州中心气象台发布甘肃省道路结冰黄色预警信号：受降雪影响，24小时内，甘肃省武威、白银、兰州、甘南、临夏、定西、陇南、天水、平凉、庆阳等市州部分地方可能出现道路结冰，并对交通有一定影响。 收起d,"['https://wx4.sinaimg.cn/thumb150/0066Kifbly1fn4hppnyjgj30b407edgr.jpg', 'https://wx3.sinaimg.cn/thumb150/0066Kifbly1fn4hppw1o4j30j60egabg.jpg', 'https://wx3.sinaimg.cn/thumb150/0066Kifbly1fn4hpqapvwj30jg0eljv0.jpg', 'https://wx3.sinaimg.cn/thumb150/0066Kifbly1fn4hpqjwxlj30jg0czwg0.jpg', 'https://wx2.sinaimg.cn/thumb150/0066Kifbly1fn4hpqybcrj30j60b3q69.jpg', 'https://wx3.sinaimg.cn/thumb150/0066Kifbly1fn4hpreg09j30hs0dc41l.jpg', 'https://wx3.sinaimg.cn/thumb150/0066Kifbly1fn4hprok12j30hs0dcach.jpg', 'https://wx4.sinaimg.cn/thumb150/0066Kifbly1fn4hps1wpgj30j60o70xr.jpg', 'https://wx1.sinaimg.cn/thumb150/0066Kifbly1fn4hppfjc2j30j60dq413.jpg']",[]
https://weibo.com/2706505797/FCMNfpflt?refer_flag=1001030103_,1,4192440296017191,博爱兰州,2018年01月04日 12:12,0,0,4,#甘肃身边事##爱在母亲河畔##爱暖陇原#【配合强冷空气人影部门开展增雪作业 瑞雪降陇原，2018甘肃第一场雪来啦！】1月2日夜间至3日上午，配合强冷空气影响，甘肃省人影办指导中东部地区各人影部门实施地面增雪作业，所有增雪作业范围出现了有效降水，使得省内大部地方迎来新年首场降雪，,[],[]
https://weibo.com/5721616699/FCMco4JPG?refer_flag=1001030103_,1,4192417441129496,话说甘肃,2018年01月04日 10:41,1,1,1,#甘肃身边事# 【配合强冷空气人影部门开展增雪作业 瑞雪降陇原，2018甘肃第一场雪来啦！】1月2日夜间至3日上午，配合强冷空气影响，甘肃省人影办指导中东部地区各人影部门实施地面增雪作业，所有增雪作业范围出现了有效降水，使得省内大部地方迎来新年首场降雪，部分地方迎来今冬首场降雪。迟来的降雪不但缓解了多日的干燥，也缓解了部分地方的干旱。短期内，省内各地还出现降雪天气过程。1月3日7时57分，兰州中心气象台发布甘肃省道路结冰黄色预警信号：受降雪影响，24小时内，甘肃省武威、白银、兰州、甘南、临夏、定西、陇南、天水、平凉、庆阳等市州部分地方可能出现道路结冰，并对交通有一定影响。@甘肃发布 @博爱兰州 @兰州城市资讯 @兰州文化旅游 @每日甘肃网 @话兰州 @兰州头条 @甘肃之窗 @甘肃气象 @兰州头条 @兰州气象 收起d,"['https://wx3.sinaimg.cn/thumb150/006fdjSjly1fn4dlnwxuqj30b407emxl.jpg', 'https://wx4.sinaimg.cn/thumb150/006fdjSjly1fn4dlo6d9bj30hs0dcjso.jpg', 'https://wx3.sinaimg.cn/thumb150/006fdjSjly1fn4dloj99hj30hs0dcjt3.jpg', 'https://wx4.sinaimg.cn/thumb150/006fdjSjly1fn4dlowkrcj30j60b3gng.jpg', 'https://wx2.sinaimg.cn/thumb150/006fdjSjly1fn4dlp82rzj30j60eg0th.jpg', 'https://wx3.sinaimg.cn/thumb150/006fdjSjly1fn4dlpk1w4j30j60o7acz.jpg', 'https://wx3.sinaimg.cn/thumb150/006fdjSjly1fn4dlpvdsnj30j60dq75q.jpg', 'https://wx3.sinaimg.cn/thumb150/006fdjSjly1fn4dlq3prwj30jg0czdgn.jpg', 'https://wx2.sinaimg.cn/thumb150/006fdjSjly1fn4dlqh87nj30jg0elmza.jpg']",[]
https://weibo.com/5362893438/FCMaUdZRx?refer_flag=1001030103_,1,4192416523336067,日照密探,2018年01月04日 10:37,0,3,1,#日照身边事#【日照市气象局：增雪作业人员正厉兵秣马严阵以待！】说好的雪到哪去了？最新#消息，日照市气象局说，雪还在来日照的路上，今天上午的实时雷达图可以明显的看出来。通过分析研判，降雪时段主要在今天白天，阴有小到中雪，且降雪分布不均，南部大于北部，偏北风3～4级，海上6级，最高气温沿海1℃，内陆0℃，最低气温沿海-3℃，内陆-6℃左右。雪虽然还在路上，但气象工作人员早已厉兵秣马、严阵以待，他们已彻夜奋战在降雪的监测预报预警、人工增雪的岗位上。市气象台领导坐镇指挥，随时与山东省气象台、莒县气象台、五莲气象台进行省市县联合会商。预报工程师正彻夜奋斗在降雪监测预报岗位上。 1月3日下午起，日照市人工增雪作业人员已奔赴各人影标准化作业点进行火箭发射装置检测，确保作业设备万无一失，一直奋战到深夜。1月4日早晨，增雪作业人员已经全部到位，一切就绪，只等作业最佳时机到来。via日照气象 收起d,"['https://wx4.sinaimg.cn/thumb150/005QW9zgly1fn4dhr08zxj30j60unn4x.jpg', 'https://wx1.sinaimg.cn/thumb150/005QW9zgly1fn4dhsk92bj30j60pkwjc.jpg', 'https://wx4.sinaimg.cn/thumb150/005QW9zgly1fn4dhuj4xfj30j60pktdg.jpg', 'https://wx3.sinaimg.cn/thumb150/005QW9zgly1fn4dhwh9dmj30j60ee76j.jpg']",[]
https://weibo.com/2620210511/FCM5glNZf?refer_flag=1001030103_,2,4192413025197041,气象洛阳,2018年01月04日 10:23,0,1,2,凝心聚力唱大戏 人影作业显威力受西南暖湿气流和较强冷空气的共同影响，河南省西部地区洛阳市大部分县（市）出现暴雪天气。截止4日8时各观测站降雪量（毫米）、积雪深度（厘米）为：嵩县23.1、20，栾川19.7、14，汝阳17.5、15，伊川15.2、13，宜阳11.7、9，洛宁11.7、14，市区10.0、8，孟津9.0、7，新安9.1、7，偃师4.4、5.市人影办科学指挥，部分县（市）实施了人工增雪作业。针对此次重大天气气象服务过程，洛阳市局上下合力，科学研判，及时预警，分类指导，全力应对。市县两级及早成立应急服务小组，一把手坐镇指挥，密切关注天气变化，力求做到预报准确，预警及时，后续服务跟得上，用得着。早在2017年12月31日17时就根据天气形势演变情况，适时发布《重要天气信息》;2日15时发布《暴雪天气Ⅳ级响应》，市政府据此立即召开会议，李保兴副市长安排部署恶劣天气交通安全应对会工作。市局白凌霞局长向全市通报了未来几天的天气情况。同时通过网站、微博、微信、12121、手机app、预警显示屏、大喇叭等方式向社会发布预报预警信息。 收起d,['https://wx4.sinaimg.cn/orj360/9c2d3d4fly1fn4d3c143uj20yk0n10w8.jpg'],[]
https://weibo.com/2024237527/FCLZlFIQE?refer_flag=1001030103_,2,4192409359943848,日照同城会,2018年01月04日 10:09,0,14,4,#日照身边事#【日照市气象局：增雪作业人员正厉兵秣马严阵以待！】说好的雪到哪去了？最新#消息，日照市气象局说，雪还在来日照的路上，今天上午的实时雷达图可以明显的看出来。通过分析研判，降雪时段主要在今天白天，阴有小到中雪，且降雪分布不均，南部大于北部，偏北风3～4级，海上6级，最高气温沿海1℃，内陆0℃，最低气温沿海-3℃，内陆-6℃左右。雪虽然还在路上，但气象工作人员早已厉兵秣马、严阵以待，他们已彻夜奋战在降雪的监测预报预警、人工增雪的岗位上。市气象台领导坐镇指挥，随时与山东省气象台、莒县气象台、五莲气象台进行省市县联合会商。预报工程师正彻夜奋斗在降雪监测预报岗位上。 1月3日下午起，日照市人工增雪作业人员已奔赴各人影标准化作业点进行火箭发射装置检测，确保作业设备万无一失，一直奋战到深夜。1月4日早晨，增雪作业人员已经全部到位，一切就绪，只等作业最佳时机到来。via日照气象 收起d,"['https://wx3.sinaimg.cn/thumb150/78a769d7ly1fn4co463rhj20j60unn4x.jpg', 'https://wx2.sinaimg.cn/thumb150/78a769d7ly1fn4co5rlk3j20j60pkwjc.jpg', 'https://wx2.sinaimg.cn/thumb150/78a769d7ly1fn4co7q4s3j20j60pktdg.jpg', 'https://wx3.sinaimg.cn/thumb150/78a769d7ly1fn4co9jikaj20j60ee76j.jpg']",[]
