微博链接,页码,微博id,用户昵称,发布时间,转发数,评论数,点赞数,微博内容,图片链接,网页链接
https://weibo.com/1728441097/L9dw4683b?refer_flag=1001030103_,1,4721969121460917,富阳日报,2022年01月04日 17:30,0,0,0,【明天起，富阳将实施人工增雨作业！】经区人民政府同意，富阳区气象防灾减灾中心决定于即日起适时实施人工影响天气作业，从而缓解气象旱情、增加水库蓄水，达到净化空气、降低森林火险等级等目的。O明天起，富阳将实施人工增雨作业！ ​,https://wx4.sinaimg.cn/orj360/6705eb09gy1gy1rrw42o1g20au07e4m4.jpg,无网页链接
https://weibo.com/6062260869/L9dfK2yrm?refer_flag=1001030103_,1,4721959000609048,澜沧县气象灾害防御中心,2022年01月04日 16:50,0,0,0,2022年人工增雨公告 ​,https://wx2.sinaimg.cn/thumb150/006CgCZ7gy1gy1ql70abtj30fl0jjtau.jpg,无网页链接
https://weibo.com/1944467192/L9cFVaHXG?refer_flag=1001030103_,2,4721936792552272,阜阳发布,2022年01月04日 15:22,0,0,0,【阜阳发布人工增雨作业公告】市气象局发布人工影响天气作业公告：按照市政府要求，阜阳市人工影响天气办公室将根据天气条件组织实施人工增雨作业。现根据《人工影响天气管理条例》的有关规定公告如下：一、作业时段：O2022年1月4日19时—5日08时 ，在此期间若有适宜的天气过程均可能实施人工增雨作业。二、作业地点:阜阳市区在茨河管理处（东经115°47′02″、北纬33°01′09″、编号632），各县（市）在各辖区作业点。三、在上述作业期间及作业区域进行人工增雨作业时，作业点所在行政区域政府做好人影作业安全宣传、教育等有关工作，广大群众应相互转告。距离作业点100米内，严禁非人影作业人员围观和从事其它活动。四、作业装备为增雨防雹燃气炮、拖车式火箭。火箭弹采取塑钢制作，弹长130-145厘米，直径5.7-8.2厘米，弹身写有WR-1D\WR-1A\WR-98型增雨弹字样。火箭弹正常工作时，火箭头部与箭身在空中分离，各自带一降落伞飘落地面，无毒无爆炸风险。若作业区域群众发现有弹头与弹身未分离的故障火箭弹，请及时告之我办以便派员处理，千万不要擅自处理，以免造成危害。如捡拾后自行拆卸、藏匿或转卖，由此引发的不良后果，由当事人负相应的法律责任。五、市人工影响天气办公室联系电话: 0558-2577103。特此公告。 收起d,无图片,无网页链接
https://weibo.com/1990198375/L9cE2n1lv?refer_flag=1001030103_,2,4721935625486721,眉山发布,2022年01月04日 15:17,0,0,0,#眉山新闻#【东坡区今年将适时开展人工影响天气作业 群众发现未爆炸人工增雨防雹火箭弹弹头请立即向上报告！】2022年1月1日至2022年12月31日期间，东坡区人工影响天气管理办公室将根据行政区域内气候特点和防灾减灾的需要，适时开展人工影响天气作业，作业设备类型为BL-1型火箭。东坡区行政辖区内的任何人，在任何地点，发现未爆炸的人工增雨防雹火箭弹弹头、未燃烧完的人工增雨防雹火箭弹残体，请立即报告当地政府、公安机关（110）和东坡区人工影响天气管理办公室（028-38161300）。针对故障弹药的处理，东坡区将派专家前往处理，千万不要自行拆卸或摆弄！以防发生意外，伤害自己和他人。（眉山日报全媒体记者 王允浩） 收起d,https://wx3.sinaimg.cn/thumb150/76a00467ly1gy1nx6ymtmj20u0141tbk.jpg,无网页链接
https://weibo.com/5317413413/L9cBKjAF7?refer_flag=1001030103_,2,4721934204669165,东海气象,2022年01月04日 15:11,0,0,0,【人工增雨作业公告】      为改善土壤墒情、降低森林火险气象等级、净化空气，县人影办将于1月4日22时至5日上午10时在我县桃林镇西三公里马陵道人影作业基地择机开展人工增雨作业。作业点半径10公里内的区域为作业安全影响范围，请过往车辆人员注意防范。       特此公告！ 2022年1月4日15时     东海县人影办 收起d,无图片,无网页链接
https://weibo.com/2831771102/L9czkrl1F?refer_flag=1001030103_,2,4721932706515683,颍州晚报,2022年01月04日 15:05,0,5,9,"我要上同城精选超话【最新消息！#O今晚19时起阜阳实施人工增雨# ！】 雨真的来了！！！今晚，阜阳气象部门将抓住有利时机实施人工影响天气作业望市民在作业点周边不要围观！刚刚，阜阳气象局发布人工影响天气作业第1号公告 !按照市政府要求，阜阳市人工影响天气办公室将根据天气条件组织实施人工增雨作业。现根据《人工影响天气管理条例》的有关规定公告如下：一、作业时段：O2022年1月4日19时—5日08时 ，在此期间若有适宜的天气过程均可能实施人工增雨作业。二、作业地点:阜阳市区在茨河管理处（东经115°47′02″、北纬33°01′09″、编号632），各县（市）在各辖区作业点。三、在上述作业期间及作业区域进行人工增雨作业时，作业点所在行政区域政府做好人影作业安全宣传、教育等有关工作，广大群众应相互转告。距离作业点100米内，严禁非人影作业人员围观和从事其它活动。四、作业装备为增雨防雹燃气炮、拖车式火箭。火箭弹采取塑钢制作，弹长130-145厘米，直径5.7-8.2厘米，弹身写有WR-1D\WR-1A\WR-98型增雨弹字样。火箭弹正常工作时，火箭头部与箭身在空中分离，各自带一降落伞飘落地面，无毒无爆炸风险。若作业区域群众发现有弹头与弹身未分离的故障火箭弹，请及时告之我办以便派员处理，千万不要擅自处理，以免造成危害。如捡拾后自行拆卸、藏匿或转卖，由此引发的不良后果，由当事人负相应的法律责任。五、市人工影响天气办公室联系电话: 0558-2577103。特此公告。阜阳市人工影响天气办公室 2022年1月4日阜阳好久没有下雨了,是不是有点期待呢？提醒大家，注意保暖，注意交通安全！来源：阜阳气象 收起d",https://wx1.sinaimg.cn/orj360/a8c965dely1gy1nl6ioruj20oc0f2ajy.jpg,无网页链接
https://weibo.com/5087502786/L9cwqbkvx?refer_flag=1001030103_,2,4721930902700443,连云港气象,2022年01月04日 14:58,0,3,6,【人工增雨作业公告】为改善土壤墒情，降低森林火险气象等级。市人工影响天气办公室1月4日22时至5日05时将在东辛农场（34°33′4″、119°20′22″）、赣榆抗日山（34°53′25″，118°50′54″）、东海桃林镇（34°30′48″，118°26′40″）和灌云南岗镇（34°17′52″，119°04′47″）择机开展人工增雨作业。作业点半径10公里内的区域为作业安全影响范围。特此公告2022年1月4日16时连云港市气象灾害防御领导小组办公室 收起d,无图片,无网页链接
https://weibo.com/1690958043/L9cbUotxT?refer_flag=1001030103_,2,4721918185833449,最淮南,2022年01月04日 14:08,0,0,0,【#淮南将开展人工增雨#】淮南市寿县人影办将于2022年1月4日12时至1月5日12时择机开展人工影响天气作业。为确保人工影响天气作业时人民群众的生命财产安全，现将有关事宜公告如下↓↓ via 寿县气象 ​,https://wx2.sinaimg.cn/orj360/64c9f8dbly1gy1lx9hct2j20j612840p.jpg,无网页链接
https://weibo.com/5540082858/L9cbJ9L3F?refer_flag=1001030103_,2,4721918072325847,这里是淮南,2022年01月04日 14:07,0,0,0,【#淮南将开展人工增雨#】淮南市寿县人影办将于2022年1月4日12时至1月5日12时择机开展人工影响天气作业。为确保人工影响天气作业时人民群众的生命财产安全，现将有关事宜公告如下↓↓ via 寿县气象 ​,https://wx3.sinaimg.cn/orj360/0062VCD8ly1gy1lwrvnxaj30j61280uy.jpg,无网页链接
https://weibo.com/1935162227/L9cbH7T0s?refer_flag=1001030103_,2,4721918051879744,淮南同城会,2022年01月04日 14:07,0,0,0,【#淮南将开展人工增雨#】淮南市寿县人影办将于2022年1月4日12时至1月5日12时择机开展人工影响天气作业。为确保人工影响天气作业时人民群众的生命财产安全，现将有关事宜公告如下↓↓ via 寿县气象 ​,https://wx3.sinaimg.cn/orj360/73583b73ly1gy1lwp3y1ij20j612840q.jpg,无网页链接
https://weibo.com/2993213592/L9car9uYs?refer_flag=1001030103_,3,4721917272264020,淮南帮网,2022年01月04日 14:04,0,0,0,【#淮南将开展人工增雨#】淮南市寿县人影办将于2022年1月4日12时至1月5日12时择机开展人工影响天气作业。为确保人工影响天气作业时人民群众的生命财产安全，现将有关事宜公告如下↓↓ via 寿县气象 ​​​​,https://wx3.sinaimg.cn/orj360/b268d098ly1gy1ltg7p87j20j612840p.jpg,无网页链接
https://weibo.com/2619757360/L9ca0tfza?refer_flag=1001030103_,3,4721917006971352,淮南帮,2022年01月04日 14:03,8,22,41,【#淮南将开展人工增雨#】淮南市寿县人影办将于2022年1月4日12时至1月5日12时择机开展人工影响天气作业。为确保人工影响天气作业时人民群众的生命财产安全，现将有关事宜公告如下↓↓ via 寿县气象 ​,https://wx4.sinaimg.cn/orj360/9c265330ly1gy1ls38whqj20tz1nsn1i.jpg,无网页链接
https://weibo.com/3890139461/L9buvmQcP?refer_flag=1001030103_,3,4721891275443899,晋城发布,2022年01月04日 12:21,0,0,0,晋城#2022年的第一场雪要来了#！刚刚，晋城市人工影响天气与灾害防御中心发布晋城市2022年第一次人工影响天气作业公告#人工降雪# 👉根据市气象台预报，受冷、暖空气共同影响，1月4日-5日我市将出现一次降水天气过程，为了进一步增加降水量，降低森林火险等级，改善环境空气质量，保障冬小麦安全越冬。我们将于2022年1月4日夜间至5日视情况开展地面火箭人工增雨(雪)作业，同时辅以高山焰炉增雨(雪)作业，并在今后遇有适宜的天气过程，都将进行火箭及焰炉人工增雨(雪)作业，望大家不要惊慌，注意避让。 收起d,无图片,无网页链接
https://weibo.com/2650591473/L9brrElE4?refer_flag=1001030103_,3,4721889379616328,太行日报,2022年01月04日 12:13,0,0,1,晋城#2022年的第一场雪要来了#！刚刚，晋城市人工影响天气与灾害防御中心发布晋城市2022年第一次人工影响天气作业公告#人工降雪# 👉根据市气象台预报，受冷、暖空气共同影响，1月4日-5日我市将出现一次降水天气过程，为了进一步增加降水量，降低森林火险等级，改善环境空气质量，保障冬小麦安全越冬。我们将于2022年1月4日夜间至5日视情况开展地面火箭人工增雨(雪)作业，同时辅以高山焰炉增雨(雪)作业，并在今后遇有适宜的天气过程，都将进行火箭及焰炉人工增雨(雪)作业，望大家不要惊慌，注意避让。 收起d,无图片,无网页链接
https://weibo.com/3866174808/L9bf1jDfe?refer_flag=1001030103_,3,4721881674679092,赣榆气象,2022年01月04日 11:43,0,1,3,【人工增雨作业公告】自2021年11月中旬以来我区降水量异常偏少，仅有6.3毫米，较常年同期值（32.1毫米）偏少近8成。为缓解旱情、降低森林火险等级和净化空气，区人工影响天气领导小组办公室经区政府同意，拟定于2022年1月4日夜间到5日凌晨在抗日山人工影响天气作业点适时开展人工增雨作业，请作业点附近相关单位和人员做好相关安全防范工作，不要在作业点附近逗留、围观。区气象局联系电话86212412。特此公告！ 区人工影响天气领导小组办公室2022年1月4日11时30分发布 收起d,无图片,无网页链接
https://weibo.com/6042209499/L9b6IeTsk?refer_flag=1001030103_,3,4721876523549768,怀远县人民政府发布,2022年01月04日 11:22,0,0,1,怀远县1月4-5日人工增雨作业公告一、天气形势分析根据县气象台最新预报，从4日下午开始，我县有一次降水天气过程，有潜在的增雨作业条件。二、计划作业的区域（查看下图）三、计划作业的时段1月4日9时至1月5日24时。四、作业装备、人员准备情况怀远县启用WR-98火箭发射装置1套，备用1套；BL型火箭发射架2套。火箭手6人。五、工作安排1月4日上午，县气象局发布人工增雨作业公告，对火箭装备进行保养和维护，确保作业装备良好。4日9时，作业队集结，赶赴指定作业点守候待命。回波开始影响至过程结束，根据天气形势变化，实施人工增雨作业，每次作业要按指定流程严格操作、及时上报作业信息。六、注意事项1.开展人影作业期间，在发射点100米范围内，严禁非人影作业人员围观和从事其他活动。2. 若作业区域群众发现有弹头与弹身未分离的故障火箭弹，请及时告之我办以便派员处理，千万不要擅自处理，以免造成危害。如捡拾后自行拆卸、藏匿或转卖，由此引发的不良后果，由当事人负相应的法律责任。3.县人工影响天气办公室联系电话：0552-8011425；县人影办主任高飞联系方式：18955208710。怀远县气象局2022年1月4日O怀远计划实施人工增雨，地点在…… 收起d,无图片,无网页链接
https://weibo.com/2824120872/L9aLX6gul?refer_flag=1001030103_,3,4721863651493353,晋城通,2022年01月04日 10:31,0,2,6,#晋城气象#今晚，晋城将人工增雨（雪）！大家切勿惊慌！ ​,https://wx1.sinaimg.cn/orj360/a854aa28ly1gy1fnl56cyj20se14rwiw.jpg,无网页链接
https://weibo.com/6502572916/L99REaKKo?refer_flag=1001030103_,3,4721828742562980,萧县气象预警,2022年01月04日 08:12,0,0,0,"萧县人工增雨作业公告(第2022-01号)：2022年1月4日08时至6日08时，在气象条件许可的条件下，萧县气象局将在我县实施火箭和地面播撒系统人工增雨作业，以净化空气、降低火险等级、提高土壤墒情。作业时，火箭100米范围内严禁闲杂人员进入。作业点10公里范围内是落弹区，如发现未燃火箭弹，请不要靠近，不可擅自拆除、搬动或储藏，请及时与我局联系，以便妥善处置。联系电话：5090623,13866690324，特此公告，萧县人工影响天气办公室，2022年1月4日。 收起d",https://wx1.sinaimg.cn/orj360/007648gkly1gy1bne9j8hj30ia0fpta5.jpg,无网页链接
https://weibo.com/3886532836/L9nEd1TSS?refer_flag=1001030103_,1,4722358570453150,苏苏酥Sukii,2022年01月05日 19:18,0,0,0,#杭州部分地区实施人工增雨# 原来今天的雨是人工降雨 ​,无图片,无网页链接
https://weibo.com/1917050314/L9nD1vsrB?refer_flag=1001030103_,1,4722357837497511,浙江天气,2022年01月05日 19:15,1,1,1,#浙江手语天气预报#  今天我们进入小寒节气，省内的降水主要出现在了浙西北一带，今天桐庐、上虞、德清、龙游等9个地区实施了人工增雨作业。 L浙江天气的微博视频 ​,无图片,无网页链接
https://weibo.com/2770099554/L9mWRA3JJ?refer_flag=1001030103_,1,4722331698594175,马鞍山气象,2022年01月05日 17:31,0,0,0,#天气实况# 【雨量实况】为有效改善空气质量、降低森林火险等级，马鞍山市气象部门抓住有利天气时机，开展人工増雨作业11点次，在自然降水和人工增雨作业共同作用下，4日18时-5日17时我市普降中到大雨，12个站点大雨，最大含山长山水库32毫米。市区20～25毫米，含山10～32毫米，和县10～30毫米，当涂15～27毫米，博望10～29毫米。 收起d,https://wx2.sinaimg.cn/orj360/a51c5d62ly1gy2xdze3a2j20b407wwfw.jpg,无网页链接
https://weibo.com/6070158012/L9mSzlSNF?refer_flag=1001030103_,1,4722329035215543,酷燃视频,2022年01月05日 17:20,0,3,19,【#杭州多地人工降雨#】@中国蓝新闻 记者从桐庐县气象台了解到，今天中午桐庐县开展人工增雨作业，发射增雨火箭弹6枚，作业区雨势明显增强，为缓解气象干旱，降低森林火险等级发挥了积极作用，且有效改善空气质量。此外，杭州建德市人工影响天气工作领导小组办公室决定于1月5日-1月31日，适时实施人工影响天气作业，以缓解旱情和水库蓄水。L中国蓝新闻的微博视频 收起d,无图片,无网页链接
https://weibo.com/3276244084/L9mS5rOVD?refer_flag=1001030103_,1,4722328736630629,宿州生态环境,2022年01月05日 17:19,0,0,0,宿州市重污染天气黄色预警公告经预测，受不利气象条件影响，1月6日（星期四）12时以后，我市可能出现大气持续重污染过程。为做好防范应对工作，经中国环科院大气所专家组研究并报市政府同意，决定发布重污染天气黄色预警，并于1月6日（星期四）12时起全市启动Ⅲ级应急响应。重污染天气预警解除时间另行通知。现将应急响应措施公告如下：一、健康防护引导措施1.提示儿童、老年人和呼吸系统、心脑血管疾病患者及其他慢性疾病患者等易感人群留在室内，避免户外活动，尽量减少开窗通风时间，确需外出做好防护措施。2.建议一般人群尽量减少户外活动；室外工作、执勤、作业、活动等人员可以采取佩戴口罩、缩短户外工作时间等必要的防护措施。3.已安装空气净化装置的幼儿园、中小学和企事业单位等，及时开启空气净化装置。4.市、县两级教育主管部门组织中小学、幼儿园停止室外课程及活动。5.加强对空气重污染应急、健康防护等方面科普知识的宣传。6.各医疗卫生机构加强对呼吸类疾病患者的就医指导和诊疗保障。二、倡议性污染减排措施1.倡导公众绿色生活，节能减排。2.倡导公众绿色出行，尽量乘坐公共交通工具或电动汽车等方式出行；驻车及时熄火，减少车辆原地怠速运行时间。3.倡导公众绿色消费，单位和公众尽量减少含挥发性有机物的涂料、油漆、溶剂等原材料及产品的使用。三、强制性减排措施1.机动车限行措施。除辖区企业或项目单位因工业生产，安全保障，生鲜、冷链、药品或其他应急配送需求的有通行证车辆外，市区禁限行区内全天禁止重型柴油货车、混凝土搅拌车、拖拉机（含变形拖拉机）、农机车辆和柴油三轮车等车辆通行，灵璧县、砀山县、萧县、泗县机动车限行措施由县政府自行制定并公布。2.列入市重污染天气应急减排清单的重点企业确保停产、限产到位，各类污染治理设施高效运转，各项污染物达标排放。3.工业企业不得开停车作业与检修放空作业，汽车维修企业暂停喷涂作业。停止室外喷涂、粉刷、切割、护坡喷浆作业。4.除应急抢险外，停止所有施工工地的土石方作业(包括：土石方开挖、回填、场内倒运、掺拌石灰、混凝土剔凿等作业，建筑工程配套道路和管沟开挖作业)、建筑拆除工程作业。停止室外工地喷涂粉刷、护坡喷浆作业。建筑垃圾和渣土运输车、混凝土搅拌车、砂石运输车辆禁止上路行驶。非道路机械暂停施工直至空气污染预警解除。5.在常规作业基础上，对国道、省道、重要县道、城市主次干道增加机扫、吸扫等清洁频次。6.所有企业露天堆放的无防风抑尘措施的散状物料全部苫盖，增加洒水降尘频次。7.煤炭生产经营企业、电力企业禁止重型载货车进出厂区，粉煤灰罐车和石灰石运输车辆等保证安全生产运行、运输民生保障物资或特殊需求产品的运输车辆除外。8.视情实施人工增雨作业。 宿州市大气污染防治联席会议办公室2022年1月5日 收起d,无图片,无网页链接
https://weibo.com/3917936418/L9mQIlL8d?refer_flag=1001030103_,1,4722327885186065,五河县人民政府发布,2022年01月05日 17:16,0,0,0,我县开展人工增雨作业根据县委、县政府部署，在蚌埠市人工影响天气办公室的统一指挥下，县气象局抓住有利天气时机，于1月4日18-19时在城关人工增雨作业点开展人工增雨作业。据了解，2021年11-12月，五河县平均气温较常年偏高，降水量偏少，累计降水量18.5毫米，比历年同期平均值偏少42.4毫米（偏少七成）。此次增雨作业，共发射增雨火箭弹4枚，在自然降水和人工增雨的共同作用下，全县累计降雨量在5.5～14.6毫米之间，有效缓解我县旱情。（县气象局） 收起d,无图片,无网页链接
https://weibo.com/2240099322/L9mMe0Iw2?refer_flag=1001030103_,1,4722325100171122,安徽气象,2022年01月05日 17:05,0,0,6,#安徽气象人#  2022年1月4日，阜阳市气象局在市政府的统一安排下，抓住有利时机，市县联动，利用增雨防雹燃气炮和增雨火箭弹开展增雨作业，增雨效果明显。截至5日7时，在自然降水和人工增雨的共同作用下，全市普降小到中雨，降水量普遍在7～15毫米，最大阜南龙王站18.3毫米，此次降水过程明显改善了土壤墒情和空气质量，旱情基本得到缓解。#一线气象人# （图文/陈星） 收起d,https://wx2.sinaimg.cn/thumb150/858533faly1gy2wnfg5ijj21hc0u049e.jpg,无网页链接
https://weibo.com/1807019022/L9mxUBzq3?refer_flag=1001030103_,1,4722316228954291,名之成,2022年01月05日 16:29,1,2,0,【向“空中水库”要水增雨，我国成立新气象部门，天气控制不再是梦】12月21日，我国成立了一个专门用来干预和控制天气的重要部门——中国气象局人工影响天气中心，其将对我国的人工降雨等天气干预手段进行统筹管理，加强技术创新和对外交流。（转摘）#人工降雨##天气##科技#  O向“空中水库”要水增雨，我国成立新气象部门，天气控制不再是梦 收起d,https://wx3.sinaimg.cn/orj360/6bb4ec0egy1gy2vn0ycv6j20dw0h50tn.jpg,无网页链接
https://weibo.com/7453682638/L9mtdiBVE?refer_flag=1001030103_,2,4722313314435706,沸点测评,2022年01月05日 16:18,0,0,0,【#杭州多地人工降雨#】@中国蓝新闻 记者从桐庐县气象台了解到，今天中午桐庐县开展人工增雨作业，发射增雨火箭弹6枚，作业区雨势明显增强，为缓解气象干旱，降低森林火险等级发挥了积极作用，且有效改善空气质量。此外，杭州建德市人工影响天气工作领导小组办公室决定于1月5日-1月31日，适时实施人工影响天气作业，以缓解旱情和水库蓄水。L中国蓝新闻的微博视频 收起d,无图片,无网页链接
https://weibo.com/1829407315/L9mkG8rzL?refer_flag=1001030103_,2,4722308022012629,蓝媒视频官方微博,2022年01月05日 15:57,0,0,1,【#杭州多地人工降雨#】@中国蓝新闻 记者从桐庐县气象台了解到，今天中午桐庐县开展人工增雨作业，发射增雨火箭弹6枚，作业区雨势明显增强，为缓解气象干旱，降低森林火险等级发挥了积极作用，且有效改善空气质量。此外，杭州建德市人工影响天气工作领导小组办公室决定于1月5日-1月31日，适时实施人工影响天气作业，以缓解旱情和水库蓄水。L中国蓝新闻的微博视频 收起d,无图片,无网页链接
https://weibo.com/1727386613/L9mbM8A3s?refer_flag=1001030103_,2,4722302502045222,杭州电视台综合频道,2022年01月05日 15:35,13,38,196,【#杭州#桐庐新年首次人工增雨作业 发射增雨火箭弹6枚】#杭州开始人工降雨# 1月5日中午，桐庐人影作业队在瑶琳镇坞口水库作业点开展增雨作业，发射增雨火箭弹6枚，作业区雨势明显增强。从2021年10月22日以来，桐庐县晴多雨少，降雨量明显偏少，截至2022年1月4日，桐庐城区累计降水量78.1mm，较历年同期（162.9mm）偏少52%。桐庐部分山区乡村出现饮用水供应紧张、森林防火等级偏高，为此，县气象局主动出击，组织开展新年首次人工增雨作业。 2杭州 L杭州电视台综合频道的微博视频 收起d,无图片,无网页链接
https://weibo.com/2240099322/L9m0p1yYJ?refer_flag=1001030103_,2,4722295450372789,安徽气象,2022年01月05日 15:07,3,2,7,#安徽气象人# 【淮南开展2022年首轮人工增雨作业】根据统一部署和指挥，1月4日16时，淮南市气象部门在潘集区、凤台县、寿县境内开展今年首轮人工影响天气作业，本轮作业全市共发射人工增雨火箭弹12枚。截至5日8时，在自然降水和人工影响天气共同作用下，全市普降小到中雨，其中最大寿县刘岗镇21.6毫米，作业效果明显。（作者：陈群 摄影：王晓光 陈群 刘悦 耿全双）#一线气象人# L安徽气象的微博视频 收起d,无图片,无网页链接
https://weibo.com/5185551901/L9lZT7Qc3?refer_flag=1001030103_,2,4722295131868931,用户5185551901,2022年01月05日 15:05,0,0,0,及时雨来啦！富阳实施人工增雨作业 L富阳广播电视台的微博视频 ​,无图片,无网页链接
